transaction_id,sender_account,receiver_account,sender_customer_id,amount,transaction_type,transaction_time,hour_of_day,location,is_new_beneficiary,is_high_risk_country,is_suspicious
TXN-10568,ACC-50058,ACC-50107,CUST-1058,32037.13,CASH_DEPOSIT,2026-08-03 00:46:00,16,"Mumbai, IN",1,0,0
TXN-11167,ACC-50104,ACC-50009,CUST-1104,4014.66,TRANSFER,2026-08-10 17:24:00,9,"Mumbai, IN",1,0,0
TXN-11174,ACC-50036,ACC-50069,CUST-1036,2867.28,TRANSFER,2026-08-07 20:59:00,12,"Mumbai, IN",0,0,0
TXN-11588,ACC-50036,ACC-50112,CUST-1036,4803.11,TRANSFER,2026-08-06 04:31:00,20,"Mumbai, IN",1,0,0
TXN-11507,ACC-50085,ACC-50105,CUST-1085,18158.21,TRANSFER,2026-08-06 01:30:00,17,"Mumbai, IN",0,0,0
TXN-11492,ACC-50136,ACC-50013,CUST-1136,35968.42,CASH_DEPOSIT,2026-08-09 23:02:00,15,"Bangalore, IN",0,0,0
TXN-10890,ACC-50023,ACC-50038,CUST-1023,5958.1,CASH_DEPOSIT,2026-08-06 22:37:00,14,"Mumbai, IN",0,0,0
TXN-10947,ACC-50081,ACC-50116,CUST-1081,8027.08,CASH_DEPOSIT,2026-08-04 05:55:00,21,"Mumbai, IN",0,0,0
TXN-11048,ACC-50029,ACC-50069,CUST-1029,5200.31,TRANSFER,2026-08-08 15:20:00,7,"Mumbai, IN",1,0,0
TXN-12057,ACC-50124,ACC-50126,CUST-1124,142671.1,CASH_DEPOSIT,2026-08-05 02:37:00,18,"Mumbai, IN",0,0,0
TXN-10884,ACC-50004,ACC-50123,CUST-1004,20652.3,TRANSFER,2026-08-07 01:19:00,17,"Bangalore, IN",0,0,0
TXN-10143,ACC-50011,ACC-50134,CUST-1011,3848.98,TRANSFER,2026-08-11 23:29:00,15,"Mumbai, IN",1,0,0
TXN-12452,ACC-59902,ACC-59903,CUST-9001,806593.37,WIRE,2026-08-03 11:23:00,3,"George Town, KY",1,1,1
TXN-10850,ACC-50133,ACC-50005,CUST-1133,10842.11,TRANSFER,2026-08-11 23:26:00,15,"Delhi, IN",0,0,0
TXN-10717,ACC-50033,ACC-50052,CUST-1033,5365.01,TRANSFER,2026-08-05 14:39:00,6,"Mumbai, IN",1,0,0
TXN-12371,ACC-50131,ACC-50012,CUST-1131,154754.62,WIRE,2026-08-09 11:23:00,3,"George Town, KY",1,1,1
TXN-10264,ACC-50122,ACC-50082,CUST-1122,3444.13,CASH_DEPOSIT,2026-08-05 21:00:00,13,"Mumbai, IN",0,0,0
TXN-10075,ACC-50086,ACC-50007,CUST-1086,9870.34,TRANSFER,2026-08-07 05:54:00,21,"Mumbai, IN",0,0,0
TXN-10395,ACC-50026,ACC-50053,CUST-1026,48113.2,CASH_DEPOSIT,2026-08-08 06:15:00,22,"Mumbai, IN",0,0,0
TXN-12117,ACC-50000,ACC-50030,CUST-1000,4411.98,TRANSFER,2026-08-05 02:37:00,18,"Mumbai, IN",0,0,0
TXN-12335,ACC-50091,ACC-50050,CUST-1091,109525.78,WIRE,2026-08-10 10:03:00,2,"Panama City, PA",1,1,1
TXN-10396,ACC-50023,ACC-50011,CUST-1023,5083.59,CASH_DEPOSIT,2026-08-09 21:57:00,13,"Mumbai, IN",0,0,0
TXN-11365,ACC-50007,ACC-50140,CUST-1007,8086.24,TRANSFER,2026-08-07 16:36:00,8,"Mumbai, IN",0,0,0
TXN-12077,ACC-50095,ACC-50086,CUST-1095,6331.48,TRANSFER,2026-08-08 14:06:00,6,"Mumbai, IN",0,0,0
TXN-11903,ACC-50098,ACC-50037,CUST-1098,20697.99,CASH_DEPOSIT,2026-08-10 00:05:00,16,"Mumbai, IN",0,0,0
TXN-10595,ACC-50087,ACC-50029,CUST-1087,10117.7,TRANSFER,2026-08-10 06:16:00,22,"Mumbai, IN",1,0,0
TXN-11296,ACC-50030,ACC-50093,CUST-1030,4266.73,TRANSFER,2026-08-01 16:57:00,8,"Mumbai, IN",1,0,0
TXN-11821,ACC-50080,ACC-50012,CUST-1080,4544.41,CASH_DEPOSIT,2026-08-05 14:03:00,6,"Mumbai, IN",0,0,0
TXN-10872,ACC-50077,ACC-50078,CUST-1077,133245.48,TRANSFER,2026-08-09 05:35:00,21,"Mumbai, IN",0,0,0
TXN-11548,ACC-50066,ACC-50082,CUST-1066,2890.52,CASH_DEPOSIT,2026-08-09 03:25:00,19,"Mumbai, IN",0,0,0
TXN-10036,ACC-50006,ACC-50046,CUST-1006,21699.67,TRANSFER,2026-08-08 00:50:00,16,"Mumbai, IN",0,0,0
TXN-12273,ACC-50134,ACC-50000,CUST-1134,95873.43,WIRE,2026-08-11 13:43:00,5,"Dubai, AE",1,0,1
TXN-12123,ACC-50051,ACC-50037,CUST-1051,5391.88,TRANSFER,2026-08-06 20:24:00,12,"Bangalore, IN",0,0,0
TXN-10977,ACC-50091,ACC-50024,CUST-1091,76243.65,CASH_DEPOSIT,2026-08-05 01:32:00,17,"Mumbai, IN",1,0,0
TXN-11571,ACC-50112,ACC-50029,CUST-1112,2729.43,CASH_DEPOSIT,2026-08-07 15:56:00,7,"Mumbai, IN",1,0,0
TXN-11122,ACC-50052,ACC-50060,CUST-1052,41352.34,TRANSFER,2026-08-09 23:42:00,15,"Mumbai, IN",0,0,0
TXN-11892,ACC-50055,ACC-50024,CUST-1055,5033.7,TRANSFER,2026-08-08 14:25:00,6,"Mumbai, IN",0,0,0
TXN-10675,ACC-50128,ACC-50056,CUST-1128,61193.8,TRANSFER,2026-08-11 18:03:00,10,"Delhi, IN",0,0,0
TXN-10728,ACC-50059,ACC-50075,CUST-1059,59640.84,TRANSFER,2026-08-02 20:00:00,12,"Mumbai, IN",0,0,0
TXN-10412,ACC-50097,ACC-50091,CUST-1097,4631.39,CASH_DEPOSIT,2026-08-09 05:34:00,21,"Bangalore, IN",0,0,0
TXN-11516,ACC-50149,ACC-50035,CUST-1149,12682.49,CASH_DEPOSIT,2026-08-05 22:50:00,14,"Mumbai, IN",0,0,0
TXN-11649,ACC-50121,ACC-50143,CUST-1121,74233.74,CASH_DEPOSIT,2026-08-06 14:21:00,6,"Mumbai, IN",1,0,0
TXN-10825,ACC-50040,ACC-50007,CUST-1040,67590.94,TRANSFER,2026-08-03 05:32:00,21,"Bangalore, IN",1,0,0
TXN-10616,ACC-50031,ACC-50090,CUST-1031,20216.95,TRANSFER,2026-08-10 20:36:00,12,"Mumbai, IN",0,0,0
TXN-10114,ACC-50060,ACC-50074,CUST-1060,14139.37,CASH_DEPOSIT,2026-08-02 21:47:00,13,"Bangalore, IN",0,0,0
TXN-10417,ACC-50090,ACC-50146,CUST-1090,6044.31,CASH_DEPOSIT,2026-08-04 18:36:00,10,"Mumbai, IN",0,0,0
TXN-11625,ACC-50056,ACC-50045,CUST-1056,46249.3,CASH_DEPOSIT,2026-08-06 21:23:00,13,"Mumbai, IN",0,0,0
TXN-12450,ACC-59904,ACC-59901,CUST-9003,1088717.85,WIRE,2026-08-02 12:26:00,4,"George Town, KY",1,1,1
TXN-10089,ACC-50040,ACC-50062,CUST-1040,58927.36,TRANSFER,2026-08-02 19:35:00,11,"Mumbai, IN",1,0,0
TXN-12082,ACC-50057,ACC-50116,CUST-1057,14397.33,TRANSFER,2026-08-11 22:19:00,14,"Bangalore, IN",0,0,0
TXN-10753,ACC-50120,ACC-50059,CUST-1120,32624.53,CASH_DEPOSIT,2026-08-10 21:09:00,13,"Delhi, IN",0,0,0
TXN-11630,ACC-50103,ACC-50003,CUST-1103,6190.23,TRANSFER,2026-08-03 19:20:00,11,"Mumbai, IN",1,0,0
TXN-10011,ACC-50056,ACC-50001,CUST-1056,62986.33,TRANSFER,2026-08-11 16:45:00,8,"Mumbai, IN",0,0,0
TXN-10284,ACC-50015,ACC-50143,CUST-1015,13803.3,CASH_DEPOSIT,2026-08-11 19:40:00,11,"Mumbai, IN",0,0,0
TXN-11066,ACC-50066,ACC-50146,CUST-1066,5401.09,TRANSFER,2026-08-09 21:56:00,13,"Mumbai, IN",0,0,0
TXN-11191,ACC-50062,ACC-50054,CUST-1062,3741.19,TRANSFER,2026-08-11 19:48:00,11,"Mumbai, IN",1,0,0
TXN-11440,ACC-50062,ACC-50149,CUST-1062,4412.36,TRANSFER,2026-08-04 06:23:00,22,"Mumbai, IN",0,0,0
TXN-12337,ACC-50047,ACC-50128,CUST-1047,57545.45,WIRE,2026-08-07 09:09:00,1,"Panama City, PA",1,1,1
TXN-12409,ACC-50131,ACC-50045,CUST-1131,110813.42,WIRE,2026-08-07 10:21:00,2,"George Town, KY",1,1,1
TXN-12257,ACC-50146,ACC-50115,CUST-1146,731895.32,WIRE,2026-08-10 08:31:00,0,"Panama City, PA",1,1,1
TXN-11568,ACC-50068,ACC-50053,CUST-1068,18844.29,CASH_DEPOSIT,2026-08-09 05:34:00,21,"Mumbai, IN",0,0,0
TXN-12143,ACC-50040,ACC-50122,CUST-1040,9685.65,WIRE,2026-08-12 02:10:00,18,"Mumbai, IN",1,0,1
TXN-11687,ACC-50045,ACC-50010,CUST-1045,4291.86,TRANSFER,2026-08-05 22:35:00,14,"Mumbai, IN",0,0,0
TXN-10851,ACC-50107,ACC-50114,CUST-1107,40575.61,TRANSFER,2026-08-04 14:18:00,6,"Mumbai, IN",0,0,0
TXN-10895,ACC-50133,ACC-50034,CUST-1133,9284.61,TRANSFER,2026-08-07 05:48:00,21,"Mumbai, IN",0,0,0
TXN-10496,ACC-50107,ACC-50042,CUST-1107,20951.8,TRANSFER,2026-08-01 17:08:00,9,"Mumbai, IN",1,0,0
TXN-11782,ACC-50047,ACC-50098,CUST-1047,31221.06,CASH_DEPOSIT,2026-08-08 20:16:00,12,"Mumbai, IN",1,0,0
TXN-10335,ACC-50121,ACC-50024,CUST-1121,34878.71,CASH_DEPOSIT,2026-08-09 04:46:00,20,"Mumbai, IN",0,0,0
TXN-10515,ACC-50148,ACC-50044,CUST-1148,19334.63,TRANSFER,2026-08-07 18:06:00,10,"Mumbai, IN",0,0,0
TXN-11348,ACC-50009,ACC-50056,CUST-1009,12722.05,TRANSFER,2026-08-09 20:26:00,12,"Mumbai, IN",0,0,0
TXN-11015,ACC-50038,ACC-50148,CUST-1038,19225.2,TRANSFER,2026-08-11 15:40:00,7,"Delhi, IN",1,0,0
TXN-12431,ACC-59901,ACC-59902,CUST-9000,1083151.0,WIRE,2026-08-05 09:08:00,1,"George Town, KY",1,1,1
TXN-11781,ACC-50081,ACC-50078,CUST-1081,8616.35,TRANSFER,2026-08-02 17:58:00,9,"Mumbai, IN",1,0,0
TXN-11785,ACC-50050,ACC-50023,CUST-1050,1994.21,TRANSFER,2026-08-10 16:45:00,8,"Mumbai, IN",0,0,0
TXN-12070,ACC-50123,ACC-50111,CUST-1123,10617.7,TRANSFER,2026-08-12 03:07:00,19,"Bangalore, IN",0,0,0
TXN-10356,ACC-50034,ACC-50106,CUST-1034,6245.5,TRANSFER,2026-08-11 15:17:00,7,"Mumbai, IN",0,0,0
TXN-12378,ACC-50047,ACC-50062,CUST-1047,157143.56,WIRE,2026-08-01 12:01:00,4,"Panama City, PA",1,1,1
TXN-11312,ACC-50039,ACC-50015,CUST-1039,4096.68,TRANSFER,2026-08-03 15:38:00,7,"Mumbai, IN",1,0,0
TXN-11635,ACC-50118,ACC-50072,CUST-1118,6690.06,CASH_DEPOSIT,2026-08-08 15:07:00,7,"Mumbai, IN",0,0,0
TXN-10550,ACC-50084,ACC-50092,CUST-1084,5570.3,TRANSFER,2026-08-11 18:42:00,10,"Mumbai, IN",0,0,0
TXN-11227,ACC-50097,ACC-50006,CUST-1097,6009.77,TRANSFER,2026-08-05 21:04:00,13,"Mumbai, IN",1,0,0
TXN-12230,ACC-50040,ACC-50037,CUST-1040,9751.52,CASH_DEPOSIT,2026-08-11 01:20:00,17,"Mumbai, IN",1,0,1
TXN-10957,ACC-50098,ACC-50109,CUST-1098,17737.42,TRANSFER,2026-08-02 22:04:00,14,"Mumbai, IN",0,0,0
TXN-11773,ACC-50010,ACC-50028,CUST-1010,12767.86,TRANSFER,2026-08-02 17:36:00,9,"Mumbai, IN",0,0,0
TXN-11008,ACC-50092,ACC-50040,CUST-1092,4431.31,TRANSFER,2026-08-08 23:45:00,15,"Mumbai, IN",0,0,0
TXN-11092,ACC-50007,ACC-50051,CUST-1007,5096.71,TRANSFER,2026-08-03 20:18:00,12,"Bangalore, IN",0,0,0
TXN-12224,ACC-50134,ACC-50044,CUST-1134,9736.89,WIRE,2026-08-04 18:35:00,10,"Mumbai, IN",1,0,1
TXN-10996,ACC-50059,ACC-50015,CUST-1059,64458.19,TRANSFER,2026-08-08 06:01:00,22,"Mumbai, IN",0,0,0
TXN-11679,ACC-50066,ACC-50094,CUST-1066,8346.95,CASH_DEPOSIT,2026-08-10 06:47:00,22,"Mumbai, IN",0,0,0
TXN-10153,ACC-50089,ACC-50143,CUST-1089,52255.91,TRANSFER,2026-08-06 01:07:00,17,"Mumbai, IN",1,0,0
TXN-10580,ACC-50001,ACC-50002,CUST-1001,35852.33,TRANSFER,2026-08-10 06:07:00,22,"Mumbai, IN",0,0,0
TXN-11470,ACC-50059,ACC-50013,CUST-1059,59520.82,CASH_DEPOSIT,2026-08-05 00:01:00,16,"Delhi, IN",1,0,0
TXN-10703,ACC-50104,ACC-50003,CUST-1104,4246.92,TRANSFER,2026-08-04 22:26:00,14,"Mumbai, IN",0,0,0
TXN-11212,ACC-50096,ACC-50022,CUST-1096,55995.32,CASH_DEPOSIT,2026-08-12 04:55:00,20,"Mumbai, IN",1,0,0
TXN-10896,ACC-50021,ACC-50084,CUST-1021,4903.79,CASH_DEPOSIT,2026-08-08 05:07:00,21,"Mumbai, IN",0,0,0
TXN-10487,ACC-50107,ACC-50026,CUST-1107,24572.91,TRANSFER,2026-08-11 06:46:00,22,"Mumbai, IN",0,0,0
TXN-10559,ACC-50128,ACC-50131,CUST-1128,53115.32,TRANSFER,2026-08-06 16:25:00,8,"Mumbai, IN",0,0,0
TXN-11141,ACC-50051,ACC-50064,CUST-1051,2579.66,TRANSFER,2026-08-05 01:58:00,17,"Mumbai, IN",1,0,0
TXN-11119,ACC-50097,ACC-50052,CUST-1097,2297.03,CASH_DEPOSIT,2026-08-10 02:04:00,18,"Mumbai, IN",0,0,0
TXN-10512,ACC-50055,ACC-50118,CUST-1055,5776.49,TRANSFER,2026-08-06 20:45:00,12,"Mumbai, IN",0,0,0
TXN-10633,ACC-50020,ACC-50109,CUST-1020,4418.45,TRANSFER,2026-08-10 21:33:00,13,"Mumbai, IN",0,0,0
TXN-12150,ACC-50134,ACC-50096,CUST-1134,9106.48,CASH_DEPOSIT,2026-08-09 20:02:00,12,"Delhi, IN",1,0,1
TXN-11664,ACC-50041,ACC-50118,CUST-1041,4611.81,TRANSFER,2026-08-05 01:46:00,17,"Mumbai, IN",0,0,0
TXN-11012,ACC-50058,ACC-50035,CUST-1058,20130.42,CASH_DEPOSIT,2026-08-08 03:26:00,19,"Bangalore, IN",0,0,0
TXN-11931,ACC-50118,ACC-50013,CUST-1118,6710.22,TRANSFER,2026-08-05 21:36:00,13,"Mumbai, IN",0,0,0
TXN-11150,ACC-50004,ACC-50115,CUST-1004,19766.31,TRANSFER,2026-08-12 02:32:00,18,"Mumbai, IN",0,0,0
TXN-12340,ACC-50047,ACC-50022,CUST-1047,60651.08,WIRE,2026-08-02 12:25:00,4,"Panama City, PA",1,1,1
TXN-10116,ACC-50075,ACC-50092,CUST-1075,39223.34,TRANSFER,2026-08-04 01:27:00,17,"Mumbai, IN",0,0,0
TXN-10740,ACC-50023,ACC-50114,CUST-1023,6260.97,TRANSFER,2026-08-09 06:01:00,22,"Mumbai, IN",0,0,0
TXN-12304,ACC-50025,ACC-50073,CUST-1025,1745872.37,WIRE,2026-08-11 00:33:00,16,"Panama City, PA",1,1,1
TXN-11974,ACC-50139,ACC-50027,CUST-1139,36130.87,CASH_DEPOSIT,2026-08-02 03:30:00,19,"Mumbai, IN",1,0,0
TXN-11081,ACC-50090,ACC-50108,CUST-1090,5836.72,CASH_DEPOSIT,2026-08-11 05:46:00,21,"Mumbai, IN",0,0,0
TXN-11810,ACC-50095,ACC-50147,CUST-1095,4213.87,TRANSFER,2026-08-08 19:57:00,11,"Mumbai, IN",0,0,0
TXN-10830,ACC-50069,ACC-50051,CUST-1069,6723.15,TRANSFER,2026-08-02 00:08:00,16,"Mumbai, IN",0,0,0
TXN-10119,ACC-50119,ACC-50073,CUST-1119,17311.28,CASH_DEPOSIT,2026-08-08 19:04:00,11,"Delhi, IN",1,0,0
TXN-10656,ACC-50008,ACC-50052,CUST-1008,5885.98,TRANSFER,2026-08-04 17:31:00,9,"Mumbai, IN",1,0,0
TXN-12377,ACC-50091,ACC-50112,CUST-1091,156131.07,WIRE,2026-08-10 09:22:00,1,"Panama City, PA",1,1,1
TXN-12239,ACC-50004,ACC-50127,CUST-1004,239180.3,WIRE,2026-08-08 03:18:00,19,"Bangalore, IN",1,0,1
TXN-12444,ACC-59902,ACC-59903,CUST-9001,799790.69,WIRE,2026-08-06 10:38:00,2,"George Town, KY",1,1,1
TXN-10635,ACC-50116,ACC-50115,CUST-1116,13204.04,CASH_DEPOSIT,2026-08-10 22:44:00,14,"Mumbai, IN",0,0,0
TXN-10369,ACC-50094,ACC-50076,CUST-1094,8680.2,TRANSFER,2026-08-03 18:24:00,10,"Mumbai, IN",0,0,0
TXN-10268,ACC-50116,ACC-50095,CUST-1116,15334.24,CASH_DEPOSIT,2026-08-10 03:44:00,19,"Mumbai, IN",0,0,0
TXN-10046,ACC-50145,ACC-50077,CUST-1145,5104.7,CASH_DEPOSIT,2026-08-02 02:35:00,18,"Mumbai, IN",1,0,0
TXN-10991,ACC-50137,ACC-50048,CUST-1137,13489.68,TRANSFER,2026-08-08 16:19:00,8,"Mumbai, IN",0,0,0
TXN-10876,ACC-50121,ACC-50030,CUST-1121,40643.47,TRANSFER,2026-08-11 01:32:00,17,"Mumbai, IN",0,0,0
TXN-10773,ACC-50105,ACC-50140,CUST-1105,13416.55,TRANSFER,2026-08-02 01:02:00,17,"Mumbai, IN",0,0,0
TXN-11219,ACC-50143,ACC-50065,CUST-1143,18127.97,TRANSFER,2026-08-02 15:05:00,7,"Mumbai, IN",0,0,0
TXN-11126,ACC-50051,ACC-50129,CUST-1051,2781.63,TRANSFER,2026-08-05 04:17:00,20,"Delhi, IN",0,0,0
TXN-10004,ACC-50040,ACC-50117,CUST-1040,19622.86,TRANSFER,2026-08-05 14:46:00,6,"Mumbai, IN",0,0,0
TXN-11595,ACC-50009,ACC-50095,CUST-1009,17079.36,TRANSFER,2026-08-03 14:39:00,6,"Mumbai, IN",0,0,0
TXN-11077,ACC-50026,ACC-50014,CUST-1026,57120.47,CASH_DEPOSIT,2026-08-07 15:18:00,7,"Mumbai, IN",1,0,0
TXN-10837,ACC-50104,ACC-50055,CUST-1104,5519.76,TRANSFER,2026-08-05 18:22:00,10,"Mumbai, IN",0,0,0
TXN-10681,ACC-50082,ACC-50089,CUST-1082,7366.18,TRANSFER,2026-08-05 14:49:00,6,"Bangalore, IN",1,0,0
TXN-11715,ACC-50012,ACC-50136,CUST-1012,11894.65,CASH_DEPOSIT,2026-08-09 15:58:00,7,"Mumbai, IN",1,0,0
TXN-11148,ACC-50026,ACC-50138,CUST-1026,60168.89,TRANSFER,2026-08-02 19:16:00,11,"Mumbai, IN",1,0,0
TXN-10574,ACC-50017,ACC-50059,CUST-1017,106664.01,TRANSFER,2026-08-04 02:24:00,18,"Mumbai, IN",1,0,0
TXN-10050,ACC-50121,ACC-50018,CUST-1121,73790.25,TRANSFER,2026-08-12 04:26:00,20,"Mumbai, IN",1,0,0
TXN-10853,ACC-50124,ACC-50136,CUST-1124,112901.25,TRANSFER,2026-08-06 04:29:00,20,"Mumbai, IN",0,0,0
TXN-11982,ACC-50044,ACC-50100,CUST-1044,42949.37,TRANSFER,2026-08-11 16:09:00,8,"Mumbai, IN",0,0,0
TXN-11823,ACC-50054,ACC-50025,CUST-1054,3771.11,TRANSFER,2026-08-05 04:11:00,20,"Mumbai, IN",0,0,0
TXN-10833,ACC-50055,ACC-50122,CUST-1055,3320.5,TRANSFER,2026-08-02 04:17:00,20,"Mumbai, IN",0,0,0
TXN-11115,ACC-50053,ACC-50113,CUST-1053,15363.55,TRANSFER,2026-08-10 04:54:00,20,"Mumbai, IN",0,0,0
TXN-11166,ACC-50103,ACC-50107,CUST-1103,6800.62,CASH_DEPOSIT,2026-08-07 02:47:00,18,"Mumbai, IN",0,0,0
TXN-11906,ACC-50143,ACC-50037,CUST-1143,7539.21,CASH_DEPOSIT,2026-08-08 22:20:00,14,"Mumbai, IN",0,0,0
TXN-10971,ACC-50100,ACC-50095,CUST-1100,13955.87,TRANSFER,2026-08-06 17:53:00,9,"Mumbai, IN",1,0,0
TXN-10399,ACC-50081,ACC-50116,CUST-1081,17506.38,TRANSFER,2026-08-02 22:14:00,14,"Mumbai, IN",0,0,0
TXN-10019,ACC-50099,ACC-50067,CUST-1099,63767.93,TRANSFER,2026-08-08 04:18:00,20,"Bangalore, IN",1,0,0
TXN-10684,ACC-50087,ACC-50028,CUST-1087,14188.43,TRANSFER,2026-08-08 23:28:00,15,"Mumbai, IN",0,0,0
TXN-10035,ACC-50026,ACC-50091,CUST-1026,28547.88,TRANSFER,2026-08-04 03:39:00,19,"Mumbai, IN",1,0,0
TXN-12362,ACC-50091,ACC-50089,CUST-1091,95215.92,WIRE,2026-08-03 12:53:00,4,"Panama City, PA",1,1,1
TXN-10524,ACC-50143,ACC-50099,CUST-1143,13775.94,TRANSFER,2026-08-05 21:32:00,13,"Mumbai, IN",1,0,0
TXN-10920,ACC-50073,ACC-50067,CUST-1073,9699.74,CASH_DEPOSIT,2026-08-10 15:19:00,7,"Bangalore, IN",0,0,0
TXN-11841,ACC-50036,ACC-50026,CUST-1036,5295.97,TRANSFER,2026-08-07 21:00:00,13,"Mumbai, IN",1,0,0
TXN-11890,ACC-50107,ACC-50006,CUST-1107,24855.55,CASH_DEPOSIT,2026-08-06 18:50:00,10,"Bangalore, IN",0,0,0
TXN-10537,ACC-50024,ACC-50043,CUST-1024,18524.81,TRANSFER,2026-08-02 14:40:00,6,"Mumbai, IN",0,0,0
TXN-11705,ACC-50083,ACC-50143,CUST-1083,5701.54,TRANSFER,2026-08-04 20:51:00,12,"Mumbai, IN",0,0,0
TXN-12443,ACC-59901,ACC-59902,CUST-9000,867548.49,WIRE,2026-08-06 11:03:00,3,"George Town, KY",1,1,1
TXN-10245,ACC-50037,ACC-50063,CUST-1037,27334.38,TRANSFER,2026-08-02 15:36:00,7,"Mumbai, IN",0,0,0
TXN-10784,ACC-50126,ACC-50105,CUST-1126,40228.73,CASH_DEPOSIT,2026-08-12 02:15:00,18,"Mumbai, IN",0,0,0
TXN-11409,ACC-50094,ACC-50025,CUST-1094,17083.99,TRANSFER,2026-08-07 15:41:00,7,"Mumbai, IN",0,0,0
TXN-10154,ACC-50143,ACC-50142,CUST-1143,13230.32,TRANSFER,2026-08-11 14:38:00,6,"Mumbai, IN",0,0,0
TXN-11686,ACC-50062,ACC-50066,CUST-1062,4747.78,TRANSFER,2026-08-11 19:44:00,11,"Mumbai, IN",1,0,0
TXN-10625,ACC-50072,ACC-50114,CUST-1072,5707.12,TRANSFER,2026-08-09 18:08:00,10,"Mumbai, IN",0,0,0
TXN-12396,ACC-50131,ACC-50094,CUST-1131,137386.73,WIRE,2026-08-03 12:57:00,4,"Panama City, PA",1,1,1
TXN-11346,ACC-50003,ACC-50039,CUST-1003,3898.11,CASH_DEPOSIT,2026-08-04 04:59:00,20,"Mumbai, IN",1,0,0
TXN-10569,ACC-50053,ACC-50041,CUST-1053,10142.24,TRANSFER,2026-08-05 03:01:00,19,"Mumbai, IN",0,0,0
TXN-11758,ACC-50038,ACC-50139,CUST-1038,31003.07,CASH_DEPOSIT,2026-08-05 03:54:00,19,"Mumbai, IN",1,0,0
TXN-11816,ACC-50133,ACC-50023,CUST-1133,10819.58,TRANSFER,2026-08-10 00:58:00,16,"Mumbai, IN",1,0,0
TXN-12065,ACC-50127,ACC-50057,CUST-1127,7102.4,CASH_DEPOSIT,2026-08-07 23:02:00,15,"Mumbai, IN",1,0,0
TXN-10127,ACC-50086,ACC-50029,CUST-1086,9021.97,TRANSFER,2026-08-04 04:04:00,20,"Bangalore, IN",1,0,0
TXN-12479,ACC-59901,ACC-59902,CUST-9000,1014964.47,WIRE,2026-08-04 12:45:00,4,"George Town, KY",1,1,1
TXN-12006,ACC-50043,ACC-50099,CUST-1043,21947.23,TRANSFER,2026-08-10 20:34:00,12,"Mumbai, IN",0,0,0
TXN-10980,ACC-50126,ACC-50135,CUST-1126,39223.89,CASH_DEPOSIT,2026-08-06 06:05:00,22,"Mumbai, IN",1,0,0
TXN-10190,ACC-50023,ACC-50057,CUST-1023,4626.55,TRANSFER,2026-08-07 04:56:00,20,"Mumbai, IN",1,0,0
TXN-11139,ACC-50136,ACC-50055,CUST-1136,75675.63,TRANSFER,2026-08-02 04:44:00,20,"Bangalore, IN",0,0,0
TXN-10992,ACC-50029,ACC-50043,CUST-1029,4722.07,CASH_DEPOSIT,2026-08-08 18:47:00,10,"Mumbai, IN",1,0,0
TXN-10699,ACC-50077,ACC-50114,CUST-1077,156434.71,TRANSFER,2026-08-04 22:09:00,14,"Mumbai, IN",0,0,0
TXN-10606,ACC-50044,ACC-50118,CUST-1044,64764.84,CASH_DEPOSIT,2026-08-09 17:44:00,9,"Mumbai, IN",0,0,0
TXN-10180,ACC-50033,ACC-50021,CUST-1033,2698.83,TRANSFER,2026-08-07 23:35:00,15,"Mumbai, IN",0,0,0
TXN-10301,ACC-50124,ACC-50004,CUST-1124,63669.51,CASH_DEPOSIT,2026-08-09 14:34:00,6,"Mumbai, IN",0,0,0
TXN-11060,ACC-50137,ACC-50007,CUST-1137,11978.14,CASH_DEPOSIT,2026-08-03 04:43:00,20,"Delhi, IN",0,0,0
TXN-12354,ACC-50131,ACC-50006,CUST-1131,64014.19,WIRE,2026-08-01 12:59:00,4,"George Town, KY",1,1,1
TXN-12397,ACC-50131,ACC-50113,CUST-1131,174940.1,WIRE,2026-08-11 11:59:00,3,"Dubai, AE",1,1,1
TXN-11069,ACC-50126,ACC-50092,CUST-1126,64880.64,TRANSFER,2026-08-02 06:48:00,22,"Mumbai, IN",0,0,0
TXN-12205,ACC-50040,ACC-50094,CUST-1040,9635.91,WIRE,2026-08-08 19:15:00,11,"Delhi, IN",1,0,1
TXN-11243,ACC-50138,ACC-50030,CUST-1138,29862.1,CASH_DEPOSIT,2026-08-08 23:19:00,15,"Mumbai, IN",0,0,0
TXN-10016,ACC-50035,ACC-50109,CUST-1035,38240.91,TRANSFER,2026-08-08 19:17:00,11,"Mumbai, IN",1,0,0
TXN-12482,ACC-59904,ACC-59901,CUST-9003,1103517.07,WIRE,2026-08-03 09:28:00,1,"George Town, KY",1,1,1
TXN-10546,ACC-50146,ACC-50100,CUST-1146,24441.75,TRANSFER,2026-08-04 16:19:00,8,"Mumbai, IN",0,0,0
TXN-10658,ACC-50003,ACC-50054,CUST-1003,6230.72,CASH_DEPOSIT,2026-08-03 05:59:00,21,"Mumbai, IN",0,0,0
TXN-12251,ACC-50072,ACC-50013,CUST-1072,81285.68,WIRE,2026-08-05 14:43:00,6,"Delhi, IN",1,1,1
TXN-12281,ACC-50123,ACC-50045,CUST-1123,341414.03,WIRE,2026-08-03 18:24:00,10,"Bangalore, IN",1,1,1
TXN-11504,ACC-50004,ACC-50091,CUST-1004,8206.74,CASH_DEPOSIT,2026-08-04 15:38:00,7,"Mumbai, IN",1,0,0
